transaction_id,customer_id,product_id,transaction_date,product_name,category,quantity,unit_price,total_amount,cost_price,profit,customer_segment,acquisition_channel,region,age_group,payment_method,sales_rep,registration_date,month_year,quarter,day_of_week,customer_lifetime_days
13240,1408,38,1/2/23,Succulent Plant,Electronics,1,4.03,4.03,2.83,1.2,Premium,Email,West,26-35,Credit Card,Carol Davis,8/10/23,2023-01,2023Q1,Monday,-220
8119,523,25,1/2/23,Protein Powder,Books,2,13.23,26.46,6.92,12.62,Occasional,Referral,East,18-25,Cash,Carol Davis,3/19/23,2023-01,2023Q1,Monday,-76
8389,409,28,1/2/23,Art Supplies,Beauty,3,26.93,80.79,18.83,24.3,Frequent,Referral,Central,36-45,PayPal,Emma Brown,6/5/23,2023-01,2023Q1,Monday,-154
392,1022,8,1/3/23,Phone Case,Clothing,1,31.44,31.44,29.22,2.22,Frequent,Referral,East,46-55,Credit Card,Alice Johnson,11/5/23,2023-01,2023Q1,Tuesday,-306
9450,1803,32,1/3/23,Standing Desk,Clothing,2,78.4,156.8,57.04,42.72,Occasional,Social Media,South,36-45,Credit Card,David Wilson,10/19/23,2023-01,2023Q1,Tuesday,-289
7618,1941,45,1/3/23,Protein Bar,Home & Garden,1,4.8,4.8,3.66,1.14,Budget Conscious,Direct,South,18-25,Credit Card,Bob Smith,8/7/23,2023-01,2023Q1,Tuesday,-216
178,1502,27,1/3/23,Hiking Boots,Beauty,1,8.16,8.16,6.14,2.02,Occasional,Referral,West,56+,Cash,Bob Smith,12/18/23,2023-01,2023Q1,Tuesday,-349
4375,1492,50,1/3/23,Floor Cushion,Electronics,2,4.02,8.04,3.96,0.12,Budget Conscious,Social Media,North,56+,Cash,Alice Johnson,3/7/23,2023-01,2023Q1,Tuesday,-63
13545,1790,20,1/3/23,Resistance Bands,Clothing,3,6.17,18.51,3.95,6.66,Frequent,Referral,East,56+,PayPal,Bob Smith,11/29/23,2023-01,2023Q1,Tuesday,-330
363,1303,3,1/3/23,Laptop Stand,Electronics,1,34.58,34.58,17.4,17.18,Premium,Email,North,18-25,PayPal,Bob Smith,6/6/23,2023-01,2023Q1,Tuesday,-154
9606,1403,41,1/3/23,Aromatherapy Diffuser,Clothing,3,33.99,101.97,23.17,32.46,Occasional,Referral,North,46-55,Cash,Bob Smith,11/15/23,2023-01,2023Q1,Tuesday,-316
6823,2121,23,1/3/23,Throw Pillow,Books,2,16.49,32.98,17.25,-1.52,Budget Conscious,Social Media,East,18-25,Debit Card,Alice Johnson,12/7/23,2023-01,2023Q1,Tuesday,-338
2349,65,27,1/3/23,Hiking Boots,Beauty,3,6.27,18.81,6.14,0.39,Budget Conscious,Email,North,56+,Cash,Emma Brown,6/28/23,2023-01,2023Q1,Tuesday,-176
819,533,39,1/3/23,Blender,Automotive,1,6.69,6.69,5.7,0.99,Premium,Referral,South,46-55,Credit Card,David Wilson,12/15/23,2023-01,2023Q1,Tuesday,-346
7634,2445,49,1/3/23,Screwdriver Set,Home & Garden,1,27.81,27.81,19.05,8.76,Premium,Email,South,26-35,Credit Card,Carol Davis,9/3/23,2023-01,2023Q1,Tuesday,-243
11505,937,46,1/3/23,Non-stick Pan,Clothing,1,11.06,11.06,6.18,4.88,Premium,Referral,Central,36-45,Credit Card,Emma Brown,6/24/23,2023-01,2023Q1,Tuesday,-172
1798,41,2,1/3/23,Smart Watch,Electronics,3,18.58,55.74,14.07,13.53,Premium,Search Engine,West,36-45,Credit Card,David Wilson,3/18/23,2023-01,2023Q1,Tuesday,-74
12946,690,18,1/3/23,Plant Pot,Electronics,3,21,63,13.22,23.34,Budget Conscious,Referral,North,46-55,Credit Card,Carol Davis,1/21/23,2023-01,2023Q1,Tuesday,-18
4914,1585,4,1/3/23,Coffee Maker,Beauty,1,65.2,65.2,57.75,7.45,Frequent,Referral,Central,56+,Credit Card,David Wilson,6/8/23,2023-01,2023Q1,Tuesday,-156
10380,1687,38,1/3/23,Succulent Plant,Electronics,5,3.75,18.75,2.83,4.6,Occasional,Email,East,46-55,Cash,Emma Brown,5/5/23,2023-01,2023Q1,Tuesday,-122
8859,478,35,1/3/23,Recipe Book,Home & Garden,1,35.79,35.79,19.39,16.4,Occasional,Social Media,South,56+,Credit Card,Alice Johnson,8/1/23,2023-01,2023Q1,Tuesday,-210
1834,1404,47,1/3/23,Trail Running Shoes,Clothing,1,13.78,13.78,11.52,2.26,Occasional,Direct,West,46-55,Debit Card,Emma Brown,6/22/23,2023-01,2023Q1,Tuesday,-170
10229,1487,44,1/3/23,Smart Bulb,Home & Garden,2,14.95,29.9,8.16,13.58,Occasional,Direct,East,56+,Cash,Carol Davis,10/13/23,2023-01,2023Q1,Tuesday,-283
9395,2297,43,1/3/23,Weighted Blanket,Sports,3,14.09,42.27,10.48,10.83,Budget Conscious,Search Engine,Central,18-25,Cash,Emma Brown,10/3/23,2023-01,2023Q1,Tuesday,-273
5186,2242,6,1/3/23,Yoga Mat,Clothing,3,16.88,50.64,9.35,22.59,Frequent,Referral,Central,56+,PayPal,Alice Johnson,11/21/23,2023-01,2023Q1,Tuesday,-322
11777,1674,37,1/3/23,Gaming Keyboard,Automotive,1,22.74,22.74,14.33,8.41,Frequent,Direct,East,18-25,Cash,Emma Brown,5/9/23,2023-01,2023Q1,Tuesday,-126
4069,283,34,1/3/23,Bike Helmet,Books,3,8.21,24.63,4.55,10.98,Occasional,Direct,South,36-45,Cash,Bob Smith,3/11/23,2023-01,2023Q1,Tuesday,-67
5863,767,17,1/3/23,Gaming Mouse,Electronics,3,9.07,27.21,5.45,10.86,Premium,Email,West,26-35,PayPal,David Wilson,11/13/23,2023-01,2023Q1,Tuesday,-314
10267,354,43,1/3/23,Weighted Blanket,Sports,3,18.86,56.58,10.48,25.14,Premium,Social Media,North,18-25,PayPal,Emma Brown,2/2/23,2023-01,2023Q1,Tuesday,-30
14844,1749,28,1/3/23,Art Supplies,Beauty,3,19.94,59.82,18.83,3.33,Budget Conscious,Referral,North,46-55,Cash,Carol Davis,12/15/23,2023-01,2023Q1,Tuesday,-346
4435,848,21,1/3/23,Essential Oils,Clothing,2,66.85,133.7,49.04,35.62,Premium,Direct,South,56+,Credit Card,Alice Johnson,2/28/23,2023-01,2023Q1,Tuesday,-56
7905,1651,36,1/3/23,Face Mask Set,Automotive,2,8,16,5.46,5.08,Premium,Search Engine,Central,36-45,Cash,David Wilson,9/16/23,2023-01,2023Q1,Tuesday,-256
5827,479,8,1/3/23,Phone Case,Clothing,1,30.99,30.99,29.22,1.77,Occasional,Social Media,Central,26-35,Debit Card,David Wilson,1/4/23,2023-01,2023Q1,Tuesday,-1
2616,8,20,1/3/23,Resistance Bands,Clothing,3,5.72,17.16,3.95,5.31,Frequent,Search Engine,North,26-35,Cash,Alice Johnson,3/9/23,2023-01,2023Q1,Tuesday,-65
9305,1083,6,1/3/23,Yoga Mat,Clothing,3,16.16,48.48,9.35,20.43,Premium,Social Media,Central,26-35,Debit Card,Emma Brown,4/11/23,2023-01,2023Q1,Tuesday,-98
12890,1675,9,1/3/23,Desk Lamp,Beauty,4,14.63,58.52,10.31,17.28,Premium,Search Engine,North,56+,Credit Card,David Wilson,2/28/23,2023-01,2023Q1,Tuesday,-56
4633,274,17,1/3/23,Gaming Mouse,Electronics,2,6.63,13.26,5.45,2.36,Budget Conscious,Email,East,36-45,PayPal,Emma Brown,7/4/23,2023-01,2023Q1,Tuesday,-182
1123,1366,50,1/3/23,Floor Cushion,Electronics,1,3.76,3.76,3.96,-0.2,Budget Conscious,Search Engine,East,18-25,PayPal,Alice Johnson,9/5/23,2023-01,2023Q1,Tuesday,-245
5280,669,36,1/3/23,Face Mask Set,Automotive,1,7.88,7.88,5.46,2.42,Premium,Direct,South,36-45,Credit Card,Emma Brown,3/8/23,2023-01,2023Q1,Tuesday,-64
3349,447,42,1/3/23,Car Organizer,Beauty,3,22.72,68.16,17.63,15.27,Occasional,Email,West,46-55,Cash,,8/13/23,2023-01,2023Q1,Tuesday,-222
11621,109,22,1/3/23,Car Phone Mount,Books,1,13.93,13.93,12.11,1.82,Frequent,Social Media,North,56+,Debit Card,Bob Smith,11/1/23,2023-01,2023Q1,Tuesday,-302
2216,1833,8,1/3/23,Phone Case,Clothing,2,35.53,71.06,29.22,12.62,Occasional,Email,East,56+,Credit Card,Alice Johnson,10/28/23,2023-01,2023Q1,Tuesday,-298
5302,1840,47,1/3/23,Trail Running Shoes,Clothing,3,10.16,30.48,11.52,-4.08,Budget Conscious,Referral,South,46-55,Debit Card,Bob Smith,6/8/23,2023-01,2023Q1,Tuesday,-156
109,33,11,1/3/23,Backpack,Beauty,2,13.1,26.2,10.69,4.82,Premium,Search Engine,South,26-35,Credit Card,Bob Smith,9/9/23,2023-01,2023Q1,Tuesday,-249
7184,815,15,1/3/23,Notebook Set,Books,1,4.6,4.6,4.07,0.53,Frequent,Email,East,36-45,PayPal,Carol Davis,2/15/23,2023-01,2023Q1,Tuesday,-43
6206,825,36,1/3/23,Face Mask Set,Automotive,1,5.18,5.18,5.46,-0.28,Budget Conscious,Search Engine,North,18-25,Debit Card,Bob Smith,1/14/23,2023-01,2023Q1,Tuesday,-11
14579,58,14,1/3/23,Portable Charger,Electronics,2,4.09,8.18,2.31,3.56,Frequent,Search Engine,East,56+,Debit Card,Alice Johnson,10/15/23,2023-01,2023Q1,Tuesday,-285
1055,1947,39,1/3/23,Blender,Automotive,2,6.92,13.84,5.7,2.44,Premium,Email,West,46-55,Credit Card,Alice Johnson,10/11/23,2023-01,2023Q1,Tuesday,-281
6445,1700,10,1/3/23,Water Bottle,Electronics,2,31.91,63.82,23.43,16.96,Premium,Email,Central,56+,PayPal,Carol Davis,3/5/23,2023-01,2023Q1,Tuesday,-61
1991,560,37,1/3/23,Gaming Keyboard,Automotive,2,20.09,40.18,14.33,11.52,Occasional,Social Media,Central,46-55,PayPal,Bob Smith,2/13/23,2023-01,2023Q1,Tuesday,-41
13695,373,10,1/3/23,Water Bottle,Electronics,1,28.12,28.12,23.43,4.69,Occasional,Referral,Central,36-45,Debit Card,David Wilson,8/13/23,2023-01,2023Q1,Tuesday,-222
10564,231,26,1/3/23,Cookware Set,Clothing,3,21.51,64.53,16.46,15.15,Premium,Direct,North,46-55,PayPal,Emma Brown,4/2/23,2023-01,2023Q1,Tuesday,-89
10848,2115,50,1/3/23,Floor Cushion,Electronics,-2,4.72,-9.44,3.96,-1.52,Premium,Direct,North,56+,Cash,Alice Johnson,12/11/23,2023-01,2023Q1,Tuesday,-342
9123,1387,29,1/3/23,Tool Kit,Beauty,2,10.02,20.04,9.58,0.88,Budget Conscious,Social Media,South,36-45,Credit Card,Carol Davis,3/22/23,2023-01,2023Q1,Tuesday,-78
13807,1520,29,1/3/23,Tool Kit,Beauty,2,12.17,24.34,9.58,5.18,Premium,Search Engine,North,18-25,Cash,Alice Johnson,7/20/23,2023-01,2023Q1,Tuesday,-198
14044,2336,21,1/3/23,Essential Oils,Clothing,2,63.89,127.78,49.04,29.7,Frequent,Direct,East,56+,Cash,David Wilson,4/2/23,2023-01,2023Q1,Tuesday,-89
6021,1790,27,1/3/23,Hiking Boots,Beauty,3,6.76,20.28,6.14,1.86,Frequent,Referral,East,56+,Cash,David Wilson,11/29/23,2023-01,2023Q1,Tuesday,-330
575,416,18,1/3/23,Plant Pot,Electronics,1,21.81,21.81,13.22,8.59,Frequent,Referral,South,56+,Cash,Emma Brown,5/14/23,2023-01,2023Q1,Tuesday,-131
171,1004,44,1/3/23,Smart Bulb,Home & Garden,1,14.56,14.56,8.16,6.4,Frequent,Direct,Central,56+,Cash,Emma Brown,11/7/23,2023-01,2023Q1,Tuesday,-308
12218,261,9,1/3/23,Desk Lamp,Beauty,1,13.53,13.53,10.31,3.22,Occasional,Search Engine,East,36-45,Debit Card,David Wilson,1/7/23,2023-01,2023Q1,Tuesday,-4
1925,1469,32,1/3/23,Standing Desk,Clothing,1,74.07,74.07,57.04,17.03,Budget Conscious,Social Media,West,36-45,Cash,Carol Davis,4/18/23,2023-01,2023Q1,Tuesday,-105
2938,1658,12,1/3/23,Sunglasses,Beauty,3,10.93,32.79,7.14,11.37,Budget Conscious,Social Media,West,18-25,Debit Card,Emma Brown,9/17/23,2023-01,2023Q1,Tuesday,-257
7535,73,32,1/3/23,Standing Desk,Clothing,1,85.05,85.05,57.04,28.01,Frequent,Direct,Central,18-25,Cash,Bob Smith,10/16/23,2023-01,2023Q1,Tuesday,-286
13061,1701,16,1/3/23,Skincare Kit,Sports,1,13.56,13.56,9.19,4.37,Premium,Search Engine,West,46-55,Cash,Alice Johnson,10/1/23,2023-01,2023Q1,Tuesday,-271
5638,233,30,1/3/23,Meditation Cushion,Books,-3,15.16,-45.48,10.65,-13.53,Premium,Social Media,East,36-45,Cash,Emma Brown,7/21/23,2023-01,2023Q1,Tuesday,-199
10830,1400,30,1/3/23,Meditation Cushion,Books,1,14.83,14.83,10.65,4.18,Occasional,Social Media,West,56+,PayPal,David Wilson,1/22/23,2023-01,2023Q1,Tuesday,-19
1284,251,45,1/3/23,Protein Bar,Home & Garden,2,5.57,11.14,3.66,3.82,Occasional,Social Media,South,18-25,Cash,,11/6/23,2023-01,2023Q1,Tuesday,-307
12132,244,9,1/4/23,Desk Lamp,Beauty,3,11.31,33.93,10.31,3,Budget Conscious,Referral,South,46-55,Cash,Emma Brown,11/16/23,2023-01,2023Q1,Wednesday,-316
6205,411,20,1/4/23,Resistance Bands,Clothing,2,6.14,12.28,3.95,4.38,Frequent,Referral,West,56+,PayPal,Carol Davis,4/18/23,2023-01,2023Q1,Wednesday,-104
65,1321,40,1/4/23,Dumbbells,Automotive,3,20.35,61.05,13.64,20.13,Budget Conscious,Email,East,46-55,Debit Card,Carol Davis,7/13/23,2023-01,2023Q1,Wednesday,-190
14520,2038,41,1/4/23,Aromatherapy Diffuser,Clothing,1,36.3,36.3,23.17,13.13,Premium,Search Engine,North,36-45,Debit Card,,8/5/23,2023-01,2023Q1,Wednesday,-213
10246,2038,20,1/4/23,Resistance Bands,Clothing,1,6.17,6.17,3.95,2.22,Premium,Search Engine,North,36-45,Credit Card,Emma Brown,8/5/23,2023-01,2023Q1,Wednesday,-213
13295,2178,40,1/4/23,Dumbbells,Automotive,1,23.27,23.27,13.64,9.63,Premium,Referral,Central,46-55,Credit Card,Emma Brown,11/21/23,2023-01,2023Q1,Wednesday,-321
7352,864,45,1/4/23,Protein Bar,Home & Garden,2,5.74,11.48,3.66,4.16,Frequent,Social Media,East,36-45,PayPal,Emma Brown,10/28/23,2023-01,2023Q1,Wednesday,-297
14098,1057,31,1/4/23,Wireless Earbuds,Sports,2,9.93,19.86,8.44,2.98,Budget Conscious,Search Engine,East,56+,Debit Card,Emma Brown,12/15/23,2023-01,2023Q1,Wednesday,-345
10650,724,22,1/4/23,Car Phone Mount,Books,3,15.11,45.33,12.11,9,Occasional,Social Media,East,36-45,Credit Card,Emma Brown,7/13/23,2023-01,2023Q1,Wednesday,-190
3370,2097,26,1/4/23,Cookware Set,Clothing,8,19.63,157.04,16.46,25.36,Occasional,Email,North,26-35,Debit Card,Alice Johnson,11/17/23,2023-01,2023Q1,Wednesday,-317
3010,1482,30,1/4/23,Meditation Cushion,Books,3,13.53,40.59,10.65,8.64,Occasional,Referral,East,18-25,PayPal,David Wilson,12/24/23,2023-01,2023Q1,Wednesday,-354
4252,2306,36,1/4/23,Face Mask Set,Automotive,2,6.52,13.04,5.46,2.12,Occasional,Email,East,46-55,Debit Card,Bob Smith,3/17/23,2023-01,2023Q1,Wednesday,-72
10752,1826,26,1/4/23,Cookware Set,Clothing,1,21.91,21.91,16.46,5.45,Premium,Referral,Central,46-55,Cash,,10/27/23,2023-01,2023Q1,Wednesday,-296
8761,2170,28,1/4/23,Art Supplies,Beauty,2,19.48,38.96,18.83,1.3,Budget Conscious,Email,West,26-35,Debit Card,Bob Smith,9/21/23,2023-01,2023Q1,Wednesday,-260
5055,1498,5,1/4/23,Running Shoes,Home & Garden,3,15.61,46.83,12.85,8.28,Occasional,Email,East,56+,Credit Card,David Wilson,6/23/23,2023-01,2023Q1,Wednesday,-170
11949,989,19,1/4/23,Kitchen Scale,Electronics,1,9.84,9.84,5.85,3.99,Premium,Email,Central,46-55,Cash,,7/3/23,2023-01,2023Q1,Wednesday,-180
7324,1534,41,1/4/23,Aromatherapy Diffuser,Clothing,1,32.99,32.99,23.17,9.82,Frequent,Referral,East,56+,Cash,Emma Brown,6/5/23,2023-01,2023Q1,Wednesday,-152
8745,399,24,1/4/23,LED Strip Lights,Electronics,1,5.83,5.83,4.25,1.58,Frequent,Referral,West,56+,Credit Card,Emma Brown,9/5/23,2023-01,2023Q1,Wednesday,-244
13924,407,26,1/4/23,Cookware Set,Clothing,1,18.35,18.35,16.46,1.89,Frequent,Referral,Central,36-45,Cash,Alice Johnson,8/1/23,2023-01,2023Q1,Wednesday,-209
5767,212,24,1/4/23,LED Strip Lights,Electronics,3,5.42,16.26,4.25,3.51,Budget Conscious,Email,North,36-45,PayPal,Emma Brown,9/20/23,2023-01,2023Q1,Wednesday,-259
8379,1611,49,1/4/23,Screwdriver Set,Home & Garden,2,22.49,44.98,19.05,6.88,Budget Conscious,Direct,South,26-35,Credit Card,David Wilson,8/22/23,2023-01,2023Q1,Wednesday,-230
2914,1808,15,1/4/23,Notebook Set,Books,2,5.06,10.12,4.07,1.98,Frequent,Search Engine,West,46-55,PayPal,Emma Brown,6/16/23,2023-01,2023Q1,Wednesday,-163
5505,1502,26,1/4/23,Cookware Set,Clothing,3,21.33,63.99,16.46,14.61,Occasional,Referral,West,56+,Debit Card,Emma Brown,12/18/23,2023-01,2023Q1,Wednesday,-348
8778,2009,43,1/4/23,Weighted Blanket,Sports,1,18.9,18.9,10.48,8.42,Premium,Referral,West,46-55,Debit Card,Emma Brown,12/13/23,2023-01,2023Q1,Wednesday,-343
816,1816,42,1/4/23,Car Organizer,Beauty,1,20.3,20.3,17.63,2.67,Frequent,Social Media,East,56+,PayPal,Bob Smith,3/31/23,2023-01,2023Q1,Wednesday,-86
5039,1721,21,1/4/23,Essential Oils,Clothing,5,68.67,343.35,49.04,98.15,Premium,Social Media,East,18-25,Debit Card,,1/25/23,2023-01,2023Q1,Wednesday,-21
340,1468,4,1/4/23,Coffee Maker,Beauty,2,71.74,143.48,57.75,27.98,Premium,Social Media,Central,18-25,Credit Card,Emma Brown,4/27/23,2023-01,2023Q1,Wednesday,-113
14117,1536,33,1/4/23,Air Purifier,Sports,7,17.77,124.39,9.89,55.16,Frequent,Search Engine,Central,56+,PayPal,Alice Johnson,3/29/23,2023-01,2023Q1,Wednesday,-84
1201,1101,32,1/4/23,Standing Desk,Clothing,2,88.24,176.48,57.04,62.4,Premium,Social Media,East,56+,PayPal,Carol Davis,8/31/23,2023-01,2023Q1,Wednesday,-239
2835,2295,36,1/4/23,Face Mask Set,Automotive,1,7.63,7.63,5.46,2.17,Occasional,Email,East,56+,Credit Card,Bob Smith,7/22/23,2023-01,2023Q1,Wednesday,-199
6414,1571,4,1/4/23,Coffee Maker,Beauty,1,56.5,56.5,57.75,-1.25,Budget Conscious,Direct,East,56+,Credit Card,Bob Smith,9/2/23,2023-01,2023Q1,Wednesday,-241
10676,766,28,1/4/23,Art Supplies,Beauty,3,26.64,79.92,18.83,23.43,Premium,Social Media,East,26-35,PayPal,,4/9/23,2023-01,2023Q1,Wednesday,-95
7801,2066,2,1/4/23,Smart Watch,Electronics,-1,18.69,-18.69,14.07,-4.62,Premium,Search Engine,West,46-55,Cash,David Wilson,2/19/23,2023-01,2023Q1,Wednesday,-46
14437,577,34,1/4/23,Bike Helmet,Books,8,7.56,60.48,4.55,24.08,Occasional,Direct,Central,18-25,Debit Card,Bob Smith,3/23/23,2023-01,2023Q1,Wednesday,-78
11107,1601,1,1/4/23,Wireless Headphones,Beauty,3,30.08,90.24,16.14,41.82,Occasional,Email,East,36-45,Debit Card,Bob Smith,6/18/23,2023-01,2023Q1,Wednesday,-165
1678,1401,40,1/4/23,Dumbbells,Automotive,1,24.51,24.51,13.64,10.87,Premium,Direct,Central,18-25,Debit Card,David Wilson,8/27/23,2023-01,2023Q1,Wednesday,-235
7473,1247,38,1/4/23,Succulent Plant,Electronics,3,3.61,10.83,2.83,2.34,Occasional,Direct,North,46-55,Debit Card,Carol Davis,1/2/23,2023-01,2023Q1,Wednesday,2
10410,2342,41,1/4/23,Aromatherapy Diffuser,Clothing,6,25.55,153.3,23.17,14.28,Budget Conscious,Search Engine,North,18-25,Cash,Carol Davis,1/12/23,2023-01,2023Q1,Wednesday,-8
4561,1789,17,1/4/23,Gaming Mouse,Electronics,-2,7.59,-15.18,5.45,-4.28,Frequent,Social Media,Central,46-55,Debit Card,David Wilson,5/23/23,2023-01,2023Q1,Wednesday,-139
2762,1331,21,1/4/23,Essential Oils,Clothing,1,54.5,54.5,49.04,5.46,Frequent,Email,West,56+,PayPal,Bob Smith,10/28/23,2023-01,2023Q1,Wednesday,-297
411,376,46,1/4/23,Non-stick Pan,Clothing,1,11.99,11.99,6.18,5.81,Premium,Referral,West,36-45,Debit Card,Bob Smith,4/23/23,2023-01,2023Q1,Wednesday,-109
1476,2357,27,1/4/23,Hiking Boots,Beauty,1,8.15,8.15,6.14,2.01,Frequent,Email,West,46-55,Cash,Carol Davis,4/10/23,2023-01,2023Q1,Wednesday,-96
14876,1207,31,1/4/23,Wireless Earbuds,Sports,2,11.8,23.6,8.44,6.72,Frequent,Social Media,North,46-55,Debit Card,Emma Brown,9/23/23,2023-01,2023Q1,Wednesday,-262
11159,625,15,1/4/23,Notebook Set,Books,2,3.73,7.46,4.07,-0.68,Budget Conscious,Email,North,26-35,PayPal,Carol Davis,6/17/23,2023-01,2023Q1,Wednesday,-164
9323,785,18,1/4/23,Plant Pot,Electronics,3,24.89,74.67,13.22,35.01,Premium,Email,East,26-35,Cash,Alice Johnson,12/28/23,2023-01,2023Q1,Wednesday,-358
5667,914,5,1/4/23,Running Shoes,Home & Garden,-1,16.64,-16.64,12.85,-3.79,Frequent,Direct,West,18-25,Credit Card,David Wilson,6/3/23,2023-01,2023Q1,Wednesday,-150
4839,1475,37,1/4/23,Gaming Keyboard,Automotive,3,22.95,68.85,14.33,25.86,Premium,Direct,North,36-45,Cash,David Wilson,8/28/23,2023-01,2023Q1,Wednesday,-236
6671,791,50,1/4/23,Floor Cushion,Electronics,2,4.18,8.36,3.96,0.44,Occasional,Search Engine,Central,36-45,Debit Card,David Wilson,6/14/23,2023-01,2023Q1,Wednesday,-161
8939,1779,2,1/4/23,Smart Watch,Electronics,2,16.85,33.7,14.07,5.56,Occasional,Direct,East,26-35,Credit Card,Bob Smith,7/25/23,2023-01,2023Q1,Wednesday,-202
1297,442,2,1/4/23,Smart Watch,Electronics,3,15.96,47.88,14.07,5.67,Frequent,Search Engine,Central,46-55,Cash,Emma Brown,11/6/23,2023-01,2023Q1,Wednesday,-306
13641,1827,40,1/4/23,Dumbbells,Automotive,3,20.42,61.26,13.64,20.34,Budget Conscious,Email,South,46-55,Credit Card,Carol Davis,8/18/23,2023-01,2023Q1,Wednesday,-226
14855,282,19,1/4/23,Kitchen Scale,Electronics,2,7.3,14.6,5.85,2.9,Budget Conscious,Social Media,West,46-55,Cash,Bob Smith,3/6/23,2023-01,2023Q1,Wednesday,-61
6629,934,6,1/4/23,Yoga Mat,Clothing,2,15.85,31.7,9.35,13,Occasional,Email,West,46-55,Debit Card,David Wilson,5/6/23,2023-01,2023Q1,Wednesday,-122
4365,2086,36,1/4/23,Face Mask Set,Automotive,2,7.83,15.66,5.46,4.74,Premium,Search Engine,North,46-55,PayPal,Emma Brown,8/19/23,2023-01,2023Q1,Wednesday,-227
8125,2410,18,1/4/23,Plant Pot,Electronics,3,19.63,58.89,13.22,19.23,Budget Conscious,Email,North,26-35,PayPal,Carol Davis,5/4/23,2023-01,2023Q1,Wednesday,-120
1049,1586,16,1/4/23,Skincare Kit,Sports,2,11.17,22.34,9.19,3.96,Budget Conscious,Email,South,36-45,Debit Card,Alice Johnson,10/28/23,2023-01,2023Q1,Wednesday,-297
10651,2195,3,1/4/23,Laptop Stand,Electronics,1,36.23,36.23,17.4,18.83,Premium,Referral,North,26-35,Cash,Bob Smith,2/21/23,2023-01,2023Q1,Wednesday,-48
6169,1268,27,1/4/23,Hiking Boots,Beauty,-1,8.38,-8.38,6.14,-2.24,Premium,Referral,North,26-35,Cash,Emma Brown,10/12/23,2023-01,2023Q1,Wednesday,-281
9782,2332,13,1/4/23,Fitness Tracker,Books,-3,21.21,-63.63,15.11,-18.3,Budget Conscious,Social Media,East,36-45,PayPal,David Wilson,4/18/23,2023-01,2023Q1,Wednesday,-104
12835,223,11,1/4/23,Backpack,Beauty,2,13.74,27.48,10.69,6.1,Occasional,Social Media,East,18-25,Credit Card,David Wilson,5/11/23,2023-01,2023Q1,Wednesday,-127
11873,306,21,1/4/23,Essential Oils,Clothing,2,67.11,134.22,49.04,36.14,Premium,Referral,East,56+,Credit Card,Emma Brown,8/5/23,2023-01,2023Q1,Wednesday,-213
4743,1540,7,1/4/23,Bluetooth Speaker,Clothing,2,69.74,139.48,34.86,69.76,Occasional,Direct,South,26-35,PayPal,David Wilson,4/1/23,2023-01,2023Q1,Wednesday,-87
384,2325,43,1/4/23,Weighted Blanket,Sports,3,15.58,46.74,10.48,15.3,Frequent,Referral,East,18-25,Debit Card,David Wilson,9/11/23,2023-01,2023Q1,Wednesday,-250
10212,517,4,1/4/23,Coffee Maker,Beauty,2,56.41,112.82,57.75,-2.68,Budget Conscious,Direct,South,26-35,Cash,Alice Johnson,8/11/23,2023-01,2023Q1,Wednesday,-219
6745,1398,42,1/4/23,Car Organizer,Beauty,4,21.89,87.56,17.63,17.04,Premium,Search Engine,South,56+,PayPal,Alice Johnson,4/28/23,2023-01,2023Q1,Wednesday,-114
6752,895,15,1/4/23,Notebook Set,Books,3,3.49,10.47,4.07,-1.74,Budget Conscious,Direct,West,36-45,PayPal,Bob Smith,1/1/23,2023-01,2023Q1,Wednesday,3
4323,1629,9,1/4/23,Desk Lamp,Beauty,1,13.27,13.27,10.31,2.96,Frequent,Referral,South,36-45,Cash,Alice Johnson,10/19/23,2023-01,2023Q1,Wednesday,-288
4049,1917,26,1/4/23,Cookware Set,Clothing,6,17.41,104.46,16.46,5.7,Budget Conscious,Referral,North,46-55,Credit Card,Bob Smith,5/8/23,2023-01,2023Q1,Wednesday,-124
12834,95,46,1/5/23,Non-stick Pan,Clothing,3,11.47,34.41,6.18,15.87,Frequent,Social Media,North,26-35,PayPal,Carol Davis,7/11/23,2023-01,2023Q1,Thursday,-187
12405,1161,28,1/5/23,Art Supplies,Beauty,1,25.44,25.44,18.83,6.61,Frequent,Direct,North,36-45,Cash,Carol Davis,9/22/23,2023-01,2023Q1,Thursday,-260
5518,2171,25,1/5/23,Protein Powder,Books,-1,12.34,-12.34,6.92,-5.42,Occasional,Social Media,North,56+,PayPal,Carol Davis,7/31/23,2023-01,2023Q1,Thursday,-207
14678,332,49,1/5/23,Screwdriver Set,Home & Garden,1,26.05,26.05,19.05,7,Frequent,Social Media,Central,26-35,PayPal,,10/24/23,2023-01,2023Q1,Thursday,-292
6987,1461,45,1/5/23,Protein Bar,Home & Garden,2,5.76,11.52,3.66,4.2,Occasional,Referral,West,56+,Debit Card,Alice Johnson,1/7/23,2023-01,2023Q1,Thursday,-2
10682,803,4,1/5/23,Coffee Maker,Beauty,1,60.04,60.04,57.75,2.29,Frequent,Email,West,26-35,Cash,Bob Smith,6/12/23,2023-01,2023Q1,Thursday,-158
5468,1871,16,1/5/23,Skincare Kit,Sports,2,9.1,18.2,9.19,-0.18,Budget Conscious,Social Media,West,18-25,Debit Card,Emma Brown,4/28/23,2023-01,2023Q1,Thursday,-113
